date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,debtToEquity,returnOnCapitalEmployed,priceToEarningsGrowth,return12M,return6M,return3M,return1M
2024-06-26,GIPCL,Utilities - Regulated Electric,Utilities,246.74,3732,18.81,1.13,2.77,6.65,8.17,1.52,6.01,0.19,4.64,3.67,146.99,41.64,51.33,33.12
2024-06-26,XPROINDIA,Specialty Chemicals,Basic Materials,1024.3,2258,47.05,4.03,4.85,51.32,30.07,0.18,7.83,0.07,9.16,-4.44,22.27,-1.29,-8.33,2.55
2024-06-26,PITTIENG,Metal Fabrication,Industrials,1002.1,3212,35.61,7.72,2.67,43.65,16.61,0.12,21.67,1.48,16.22,0.67,171.79,42.02,30.96,13.44
2024-06-26,SHAKTIPUMP,Specialty Industrial Machinery,Industrials,3342.55,6697,43.46,8.86,4.89,123.15,28.86,0.05,18.75,0.11,26.88,0.09,469.43,226.58,150.64,27.41
2024-06-26,TIDEWATER,Specialty Chemicals,Basic Materials,2164.5,3679,25.74,4.45,1.9,23.66,17.83,2.23,17.27,0,17.4,1.04,119.5,53.06,54.88,15.83
2024-06-26,SHAILY,Specialty Chemicals,Basic Materials,806.2,3698,64.55,8.05,5.74,40.08,31.47,0,12.48,0.46,14.69,1.02,168.96,139.83,52.13,24.49
2024-06-26,EVEREADY,Electrical Equipment & Parts,Industrials,351.85,2558,38.33,6.61,1.95,16.62,19.95,0,17.26,0.79,19.71,0.27,6.59,1.65,5.28,5.71
2024-06-26,CONFIPET,Oil & Gas Refining & Marketing,Energy,82.02,2605,24.85,2.2,0.97,9.9,8.36,0.12,8.58,0.54,11.85,1.39,5.83,-8.46,-2.42,-4.41
2024-06-26,POLYPLEX,Specialty Chemicals,Basic Materials,1016,3190,84.32,0.91,0.51,7.01,9.22,0.79,1.08,0.21,2.18,-0.95,-22.74,-3.36,32.69,22.42
2024-06-26,TAJGVK,Lodging,Consumer Cyclical,340.5,2135,23.04,3.9,5.23,17.25,14.44,0.29,16.92,0.2,16.92,-68.33,45.08,48.85,-11.06,-5.94
2024-06-26,TIRUMALCHM,Specialty Chemicals,Basic Materials,301.15,3084,-79.46,2.69,1.48,13.01,55.85,0.5,-3.38,1.09,-0.53,0.55,54.44,37.17,28.72,18.03
2024-06-26,SPECTRUM,,,,,,,,,,,,,,,,,,
2024-06-26,PARAS,Aerospace & Defense,Industrials,1410.05,5500,171.54,12.37,21.69,-120.7,90.73,0,7.21,0.15,8.04,-15.41,127.06,96.14,130.48,57.6
2024-06-26,EXICOM,Electrical Equipment & Parts,Industrials,414.1,5004,61.81,6.93,4.91,175.98,37.81,0,8.86,0.06,12.44,0.07,-9999999999,-9999999999,109.83,59.58
2024-06-26,PGIL,Apparel Manufacturing,Consumer Cyclical,748.2,3261,18.65,4.07,0.95,9.26,10.2,1.5,21.8,0.73,22.1,1.12,176.94,15.21,36.74,17.09
2024-06-26,MANORAMA,Packaged Foods,Consumer Defensive,655.75,3909,97.58,11.6,8.55,-25.46,49.08,0.06,11.9,1.03,15.22,2.81,-56.31,-65.44,64.62,10.06
2024-06-26,SOMANYCERA,Building Products & Equipment,Industrials,814.95,3342,35.46,4.64,1.3,8.49,14.12,0.38,13.45,0.52,15.83,0.97,17.99,13.63,41.15,14.71
2024-06-26,KINGFA,Specialty Chemicals,Basic Materials,2030.95,2460,20.07,4.18,1.65,152.75,13.22,0,20.82,0.06,48.02,0.4,2.33,-14.54,3.91,3.32
2024-06-26,FINOPB,Banks - Regional,Financial Services,300.35,2500,28.99,3.89,1.79,44.02,9.82,0,13.41,1.11,2.6,0.89,10.77,15.1,5.65,8.41
2024-06-26,UNIPARTS,Farm & Heavy Construction Machinery,Industrials,529,2368,19.15,2.73,2.08,11.85,11.63,3.81,14.37,0.12,16.96,-0.49,-4.96,-8.47,0.97,-1.59
2024-06-26,INDOSTAR,Credit Services,Financial Services,250.01,3403,29.37,1.05,2.82,-1.54,63.61,0,3.58,2.34,0.25,-0.6,63.83,49.08,31.34,12.47
2024-06-26,DIVGIITTS,Auto Parts,Consumer Cyclical,662.95,2028,51.04,3.49,8,62.46,27.5,0.51,6.85,0,5.86,-1.72,-29.31,-32.4,-13.89,-13.36
2024-06-26,HINDOILEXP,Oil & Gas E&P,Energy,206.18,2727,12.04,2.32,3.64,22.23,8.57,0,19.28,0.15,15.05,0.72,1.07,13.19,16.03,9.35
2024-06-26,SEPC,Engineering & Construction,Industrials,18.92,2668,111.29,2.2,4.75,-22.08,42.82,0,1.88,0.38,1.31,-0.21,105.43,-6.8,13.63,1.72
2024-06-26,INDIAGLYCO,Chemicals,Basic Materials,889.75,2755,15.92,1.34,0.84,6.28,9.16,0.83,8.43,0.66,9.3,0.7,46.74,15.86,17.53,12.2
2024-06-26,IPL,Agricultural Inputs,Basic Materials,233.29,2687,44.52,3.26,3.95,23.56,26.55,0.32,7.29,0.03,8.41,-0.77,5.68,-35.93,14.81,1.78
2024-06-26,GENESYS,Software - Application,Technology,566.25,2239,98.65,4.58,11.29,117.43,26.45,0,4.51,0.12,6.86,11.6,78.21,38.11,-4.26,11.5
2024-06-26,SANGHIIND,Building Materials,Basic Materials,102.93,2659,-5.92,2.39,3.24,-10.93,-78.28,0,-40.4,1.88,-5.97,-0.17,43.66,-18.89,13.92,10.26
2024-06-26,BSHSL,Agricultural Inputs,Basic Materials,194.67,2043,91.95,26.1,7.95,176.98,71.02,0,28.38,0.61,34.09,2.92,-31.41,-27.25,-12.47,-4.48
2024-06-26,SATIN,Credit Services,Financial Services,222.56,2448,5.62,1.02,1.26,-1.18,16.41,0,18.16,3.3,4.25,0,30.69,-7.34,5.91,-1.3
2024-06-26,AXISCADES,Engineering & Construction,Industrials,549.3,2303,70.19,3.93,2.42,29.17,18,0.02,5.6,0.54,12.52,-0.1,15.46,-13.83,-0.7,8.53
2024-06-26,ARTEMISMED,,,178.54,,,,,,,,,,,,44.16,-0.89,5.12,2.7
2024-06-26,SASKEN,Information Technology Services,Technology,1649.7,2488,31.6,3.24,6.12,41.91,24.06,1.51,10.24,0.01,2.9,-1.55,83.3,17.72,7.85,7.18
2024-06-26,EIHAHOTELS,Lodging,Consumer Cyclical,925.15,2819,34.79,6.09,7.33,36.36,22.29,0.54,17.51,0.01,19.18,1.37,73.56,100.27,22.29,27.47
2024-06-26,DHANI,Credit Services,Financial Services,51.64,3008,-7.96,0.87,7.43,-13.01,-12.84,0,-10.89,0.2,-5.07,0.36,55.54,33.09,35.72,12.63
2024-06-26,PRECWIRE,Electrical Equipment & Parts,Industrials,166.13,2969,40.74,5.86,0.9,49.24,19.53,0.58,14.39,0.19,25.52,1.81,96.95,37.92,29.59,25.9
2024-06-26,VIDHIING,Specialty Chemicals,Basic Materials,446.1,2229,61.13,7.95,7.34,35.11,38.43,0.31,13.01,0.07,17.79,-18.29,9.97,7.39,-2.47,-4.37
2024-06-26,APCOTEXIND,Specialty Chemicals,Basic Materials,442.9,2297,42.63,4.4,2.04,57.1,20.3,1.23,10.33,0.36,12.68,-0.85,-18.31,-13.11,1.08,10.56
2024-06-26,HUHTAMAKI,Packaging & Containers,Consumer Cyclical,375.4,,,,,,,,,,,,36.06,30.85,25.49,22.46
2024-06-26,LUMAXIND,Auto Parts,Consumer Cyclical,2791.35,2610,23.5,3.89,0.99,19.71,11,0.97,16.53,1.08,12.71,3.05,32,12.57,15.74,4.37
2024-06-26,GOCLCORP,Specialty Chemicals,Basic Materials,470.6,2333,48.35,1.64,3.27,58.32,15.73,2.08,3.4,0.84,-1.09,-0.63,50.74,-9.24,3.52,23.02
2024-06-26,WENDT,Tools & Accessories,Industrials,15845.2,3170,77.38,14.94,14.1,106.31,50.21,0.5,19.31,0,22.04,35.9,61.16,8.06,41.05,12.37
2024-06-26,DEN,Entertainment,Communication Services,53.75,2566,11.95,0.75,2.37,30.55,7.09,0,6.28,0.01,1.19,-1.03,56.25,-5.87,14.24,3.37
2024-06-26,YATRA,Travel Services,Consumer Cyclical,123.61,1940,-430.55,2.59,4.59,-13.62,46.36,0,-0.6,0.11,-0.64,2.71,-9999999999,-14.52,-13.59,-10.1
2024-06-26,HONDAPOWER,Specialty Industrial Machinery,Industrials,3763.45,3818,41.4,4.7,3.86,36.13,25.71,0.44,11.35,0,9.69,4.95,71.7,57.43,70.07,47.91
2024-06-26,KCP,Building Materials,Basic Materials,243.52,3140,16.65,2.23,1.1,29.82,10.77,1.59,13.37,0.34,12.79,0.05,128.66,58.44,40.12,33.84
2024-06-26,EMSLIMITED,Engineering & Construction,Industrials,641.25,3561,21.83,4.46,4.49,-30.69,16.21,0.16,19.13,0.09,22.39,0.44,-9999999999,51.1,59.36,38.08
2024-06-26,JAGRAN,Publishing,Communication Services,89.72,1953,10.63,1.01,1.01,6.58,5.6,0,9.53,0.13,12.17,0.97,13.28,-4.2,-12.6,-7.98
2024-06-26,SANGAMIND,Textile Manufacturing,Consumer Cyclical,400.65,1997,48.8,2.03,0.76,12.47,13.82,0.51,4.15,1.08,7.15,-0.7,36.41,-5.7,-9.54,5.06
2024-06-26,BEPL,Chemicals,Basic Materials,128.71,3204,17.85,3.47,2.62,13.93,12.28,10.1,19.44,0,21.43,0.57,45.11,27.69,44.05,36.06
2024-06-26,CAPACITE,Engineering & Construction,Industrials,309.3,2617,19.22,1.73,1.35,-67.42,8.03,0,7.93,0.22,12.73,1.27,52.18,23.57,18.12,-1.39
2024-06-26,NPST,,,,,,,,,,,,,,,,,,
2024-06-26,SUVEN,Drug Manufacturers - Specialty & Generic,Healthcare,103.13,2249,-21.4,8.33,192.34,-27.22,-22.32,0,-38.91,0,-49.56,0.78,61.77,27.72,3.13,7.2
2024-06-26,MANINDS,Steel,Basic Materials,403.65,2614,24.85,1.86,0.83,10.15,9.39,0.46,7.48,0.23,11.36,0.55,155.15,41.53,11.27,12.53
2024-06-26,DIAMONDYD,Packaged Foods,Consumer Defensive,924.45,2207,41.55,3.03,1.37,17.42,15.2,0.11,7.29,0.11,9.21,0.26,20.85,-13.76,1.35,10.36
2024-06-26,CENTUM,Electronic Components,Technology,1646,2122,-770.03,10.44,2.02,9.93,26.2,0.43,-1.36,1.11,11.32,6,20.9,22.03,-2.24,-1.45
2024-06-26,VENKEYS,Farm Products,Consumer Defensive,1973.3,2780,35.16,2.03,0.74,33.91,18.04,0.31,5.77,0.13,6.19,2.88,15.04,1.12,28.2,8.21
2024-06-26,IKIO,Electronic Components,Technology,301.5,2331,37.27,4.21,5.32,-447.91,22.08,0,10.96,0.13,13.97,1.49,-33.82,-5.29,7.56,11.34
2024-06-26,TCNSBRANDS,Apparel Manufacturing,Consumer Cyclical,541.85,3429,-11.88,11.3,3.57,72.83,-23.44,0,-95.12,2,-42.91,-0.01,30.63,44.3,58.41,9.73
2024-06-26,OPTIEMUS,Electronics & Computer Distribution,Technology,330.55,2839,49.93,6.65,1.86,70.36,29.24,0.45,13.31,0.38,12.2,1.39,51.18,6.49,31.46,26.41
2024-06-26,MOREPENLAB,Drug Manufacturers - Specialty & Generic,Healthcare,55.53,2839,29.52,3.35,1.68,38.69,16.56,0,11.35,0.03,14.04,0.2,78.55,14.38,32.06,14.61
2024-06-26,MUKANDLTD,Steel,Basic Materials,164.01,,,,,,,,,,,,30.58,-17.06,10.26,5.27
2024-06-26,UDS,Specialty Business Services,Industrials,285.5,1912,28.13,2.28,0.78,18.62,12.12,0,8.09,0.12,10.07,0.56,-9999999999,-15.27,-10.88,-1.96
2024-06-26,ALEMBICLTD,Real Estate - Development,Real Estate,109.25,2806,10.44,1.28,17.81,123.64,9.79,2,12.29,0,2.19,0.25,49.05,20.72,30.92,7.74
2024-06-26,RAMASTEEL,Steel,Basic Materials,11.61,1793,61.55,5.35,1.71,99.09,30.22,0,8.69,0.43,14.27,-0.73,-5.84,-3.25,-19.38,-5.22
2024-06-26,IOLCP,Drug Manufacturers - Specialty & Generic,Healthcare,404.4,2375,17.66,1.47,1.11,8.18,9.2,1.24,8.34,0.02,9.95,-5.23,-5.9,-12.71,11.88,9.37
2024-06-26,MBAPL,Agricultural Inputs,Basic Materials,232.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.08,0.83,14.9,NaN,-24,-21.44,-3.73,-1.11
2024-06-26,MMFL,Metal Fabrication,Industrials,1198.7,2894,21.47,3.67,1.87,22.05,11.13,0.5,16.93,1.02,17.24,4.01,29.52,23.88,37.06,-4.35
2024-06-26,VAKRANGEE,Information Technology Services,Technology,22.91,2428,557.68,14.97,11.42,78.02,81.95,0.22,2.68,0.07,5.68,1.79,41.42,20.9,15.42,-1.88
2024-06-26,TARSONS,Medical Instruments & Supplies,Healthcare,503.2,2678,62.79,4.37,9.03,26.07,26.32,0,6.96,0.44,7.83,-1.33,-15.94,-4.57,27.85,21.14
2024-06-26,ASTEC,Agricultural Inputs,Basic Materials,1303.95,2557,-54.49,6.92,5.58,250.17,-9929.58,0.12,-12.71,1.34,-7.3,0.19,-1.27,19.06,22.16,15.01
2024-06-26,JSLL,,,,,,,,,,,,,,,,,,
2024-06-26,VISHNU,Specialty Chemicals,Basic Materials,458.95,3008,28.86,4.29,2.49,44.55,15.52,0.2,14.42,0.45,18.47,-0.95,33.09,28.77,43.78,43.53
2024-06-26,TTKHLTCARE,Drug Manufacturers - General,Healthcare,1460.4,2064,32.84,2.06,2.74,-417.45,20.77,0.68,6.28,0.02,2.42,-0.36,19.74,3.04,-1.09,-1.56
2024-06-26,MTNL,Telecom Services,Communication Services,44.19,2784,-0.85,-0.12,3.49,21.4,-132.98,0,13.82,-1.27,-121.35,-0.07,122.62,31.32,34.73,16.6
2024-06-26,RPTECH,Electronics & Computer Distribution,Technology,333.7,2200,10.72,1.42,0.2,-21.56,8.74,0.12,9.11,0.45,17.54,0.16,-9999999999,-9999999999,6.7,3.11
2024-06-26,RPSGVENT,Information Technology Services,Technology,725.35,2400,-56.52,0.9,0.3,2.31,5.57,4.57,-1.59,1.58,9.87,0.74,61.31,-1.25,16.49,11.79
2024-06-26,ORIENTHOT,Lodging,Consumer Cyclical,137.58,2458,49.49,3.97,6.25,27.13,24.42,0.36,8.03,0.33,9.69,-5.79,54.85,12.63,19.32,-0.66
2024-06-26,GTLINFRA,Communication Equipment,Technology,2.97,3804,-5.58,-0.75,2.77,19.56,18.15,0,13.4,-0.77,-2.93,0.09,271.25,128.46,85.63,91.61
2024-06-26,WEBELSOLAR,Solar,Technology,592.3,2500,-20.7,23.21,96.67,71.55,-24.01,0,-112.11,1.7,-15.99,-0.06,583.95,141.41,22.05,-1.94
2024-06-26,JASH,Specialty Industrial Machinery,Industrials,2290.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.01,0.23,23.63,NaN,111.09,46.43,35.19,-3.88
2024-06-26,UGROCAP,Credit Services,Financial Services,277.3,2540,20.71,1.77,3.44,-1.65,33.02,0,8.3,3.21,-0.76,0.15,17.5,2.84,26.25,1.15
2024-06-26,SDBL,Beverages - Brewers,Consumer Defensive,114.11,891,10.29,1.58,0.69,9.13,6.73,0.01,15.39,0.3,17.29,0.32,12.47,0.31,8.57,-14.75
2024-06-26,HPL,Electrical Equipment & Parts,Industrials,444.7,2860,65.64,3.45,1.96,28.51,17.62,0.22,5.26,0.76,16,1.48,237.53,78.63,40.51,6.02
2024-06-26,TCPLPACK,Packaging & Containers,Consumer Cyclical,2551,2316,22.85,4.4,1.53,9.9,10.74,0.79,19.28,0.96,21.92,-2.86,78.75,12.74,14.2,20.97
2024-06-26,ADFFOODS,Packaged Foods,Consumer Defensive,242.43,2664,35.39,6.04,5.12,38.14,22.63,2.06,17.07,0.13,17.75,1.05,29.54,21.12,31.08,10.95
2024-06-26,HMT,Farm & Heavy Construction Machinery,Industrials,65.65,,,,,,,,,,,,124.83,24.22,51.79,12.13
2024-06-26,MOL,Agricultural Inputs,Basic Materials,84.04,2138,-20.16,1.4,1.36,8.56,169.89,1.66,-6.94,0.55,-5.67,0.14,-6.78,8.02,5.98,5.18
2024-06-26,MUFIN,Credit Services,Financial Services,123.89,2009,125.04,8.23,20.56,-5.6,108.86,0,6.58,2.62,2.32,1.74,-9999999999,-24.37,-7.09,4.24
2024-06-26,THEMISMED,Drug Manufacturers - Specialty & Generic,Healthcare,214.55,1975,45.37,5.23,5.17,89.38,27.45,0.23,11.52,0.25,9.53,-1.94,58.59,0.4,-1.85,1.66
2024-06-26,PANAMAPET,Oil & Gas Refining & Marketing,Energy,403.45,2441,12.51,2.21,1.04,-87.32,8.83,1.97,17.7,0.02,21.79,-0.77,32.8,21.56,21.34,9.43
2024-06-26,MANGLMCEM,Building Materials,Basic Materials,868.65,2389,39.99,2.94,1.38,13.09,12.29,0.17,7.36,0.75,10.3,0.16,173.98,16.42,18.83,-1.52
2024-06-26,SIGNPOST,Advertising Agencies,Communication Services,276.25,1477,33.53,7.8,3.81,23.23,17.78,0.16,23.3,0.82,23.9,1.37,-9999999999,-9999999999,-26.51,2.16
2024-06-26,HITECH,Steel,Basic Materials,132.33,1984,48.47,3.44,0.73,-20.84,20.23,0.02,7.62,0.63,13.94,1.92,77.86,15.07,-5.31,5.78
2024-06-26,MAYURUNIQ,Textile Manufacturing,Consumer Cyclical,643.05,2827,23.08,3.26,3.52,25.11,14.57,0.32,14.12,0.02,14.72,1.31,26.91,14.11,41.11,21.51
2024-06-26,SIYSIL,Textile Manufacturing,Consumer Cyclical,494,2242,12.13,1.97,1.07,17.43,7.46,2.25,16.25,0.15,19,-0.51,-7.64,-7.59,12.55,7.88
2024-06-26,JINDALPOLY,Specialty Chemicals,Basic Materials,690.15,3022,42.26,0.71,0.77,22.73,15.7,0.62,1.68,1.05,-2.45,-0.54,4.5,8.83,52.17,33.98
2024-06-26,KRSNAA,Diagnostics & Research,Healthcare,627,2025,36.22,2.5,3.27,83.16,13.55,0.43,7.02,0.2,7.83,-3.53,8.69,-11.19,2.02,7.42
2024-06-26,DEEPINDS,Oil & Gas E&P,Energy,293.15,1877,14.99,1.3,4.39,10.4,10.29,0.63,8.58,0.11,7.4,-146.72,66.52,14.33,-4.98,3.4
2024-06-26,PNBGILTS,Capital Markets,Financial Services,134.64,2424,34.88,1.82,1.54,-0.84,16.08,0,5.22,16.85,6.14,-0.18,119.28,38.66,22.85,28.53
2024-06-26,HIL,Building Products & Equipment,Industrials,2879.1,2172,62.39,1.73,0.64,12.53,14.73,1.39,2.78,0.62,0.24,-0.97,-6.91,2.33,10.53,15.83
2024-06-26,RICOAUTO,Auto Parts,Consumer Cyclical,136.57,1848,48.19,2.57,0.86,7.47,10.82,0.55,5.32,0.96,9.47,-1.94,33.5,57.61,-5.88,7.88
2024-06-26,BFINVEST,Asset Management,Financial Services,658.65,2481,29.64,0.4,22.33,272.99,21.86,0,1.35,0,1.64,1.29,71.9,23.23,26.57,16.97
2024-06-26,GANDHAR,Oil & Gas Refining & Marketing,Energy,212.25,2078,13.05,1.77,0.51,-29.96,8.63,0.19,11.99,0.23,19.53,-0.79,-9999999999,-22.24,6.07,2.12
2024-06-26,IFGLEXPOR,Building Materials,Basic Materials,667.95,2408,29.48,2.25,1.47,15.82,14.51,1.05,7.62,0.16,7.65,9.51,98.29,-16.44,22.93,6.34
2024-06-26,BARBEQUE,Restaurants,Consumer Cyclical,547.3,2139,-159.1,5.44,1.7,9.7,12.25,0,-3.41,1.74,4.34,0.89,-15.61,-18.14,9.93,7.18
2024-06-26,ANDHRAPAP,Paper & Paper Products,Basic Materials,557.25,2217,6.52,1.17,1.23,6.95,4.41,2.24,17.95,0.06,17.97,-0.19,32.27,-8.63,14.72,8.11
2024-06-26,IRMENERGY,Utilities - Regulated Gas,Utilities,461.7,1896,22.13,2.03,2.13,15.76,11.19,0.26,9.19,0.25,10.85,0.02,-9999999999,-14.21,-1.62,-3.81
2024-06-26,RIIL,Engineering & Construction,Industrials,1331.3,2011,150.94,4.26,34.61,991.94,93.17,0.27,2.83,0,-1.79,3.97,40.97,-1.25,4.38,7.7
2024-06-26,SHRIRAMPPS,Real Estate - Development,Real Estate,112.21,1912,25.27,1.5,2.21,8.58,11.72,0,5.91,0.51,6.83,1.75,70.14,-8.29,-0.74,-5.55
2024-06-26,GLOBUSSPR,Beverages - Wineries & Distilleries,Consumer Defensive,784.4,2265,23.47,2.32,0.94,13.31,14.14,0.76,9.9,0.34,8.9,-1.11,-38.48,-10.19,17.87,1.57
2024-06-26,DREDGECORP,Engineering & Construction,Industrials,1141.75,3197,89.59,2.53,3.38,16.76,17.28,0,2.82,0.34,3.96,-0.76,232.73,90.53,68,16.37
2024-06-26,RUPA,Apparel Manufacturing,Consumer Cyclical,287.79,2289,32.82,2.39,1.89,14.7,18.73,1.04,7.28,0.25,10.43,1.1,10.2,7.2,20.54,13.93
2024-06-26,SJS,Auto Parts,Consumer Cyclical,785.2,2438,29.22,4.43,3.88,22.42,15.75,0,15.41,0.15,17.58,1.26,36.46,26.89,28.58,8.94
2024-06-26,PARACABLES,Communication Equipment,Technology,72.29,2194,25.62,3.5,2.05,-21.73,23.57,0,13.68,0.16,12.43,1.46,104.79,-17.99,7.82,-15.05
2024-06-26,EXPLEOSOL,Information Technology Services,Technology,1260.1,1956,21.62,3.2,2.03,27.41,11.59,0.4,14.8,0.04,17.34,-0.67,-18.93,-2.99,3.84,0.93
2024-06-26,PRECAM,Auto Parts,Consumer Cyclical,194.98,1853,45.88,2.47,1.8,14.15,11.59,0.52,5.39,0.15,2.4,-3.6,0.51,-21.79,-1.3,3.14
2024-06-26,BHARATWIRE,Steel,Basic Materials,265.5,1807,18.76,2.73,2.91,21.2,11.77,0,14.56,0.2,18.48,0.41,49.03,-14.08,-3.52,-7.99
2024-06-26,GTPL,Entertainment,Communication Services,175.55,1975,18.45,1.7,0.61,4.35,4.35,2.28,9.23,0.25,9.41,-3.03,55.08,-8.14,5.44,4.53
2024-06-26,VPRPL,Engineering & Construction,Industrials,204.97,2555,20.91,3.54,1.73,-8.08,13.25,0,16.95,0.55,26.46,0.6,-9999999999,-5.08,36.78,17.43
2024-06-26,ADORWELD,Specialty Industrial Machinery,Industrials,1337.75,1820,28.79,5.02,2.06,52.73,18.07,1.31,17.44,0.12,20.59,4.39,22.73,-11.57,-2.43,-1.84
2024-06-26,DPABHUSHAN,Luxury Goods,Consumer Cyclical,1245.45,2772,44.8,11.61,1.18,-9856.79,28.98,0.08,25.91,0.72,37.2,1.23,407.52,87.36,48.92,-0.32
2024-06-26,FOSECOIND,Chemicals,Basic Materials,4338.2,,,,,,,,,,,,64.63,13.19,48.97,16.99
2024-06-26,SCILAL,,,,,,,,,,,,,,,,,,
2024-06-26,SESHAPAPER,Paper & Paper Products,Basic Materials,344.75,2175,8.03,1.14,1.21,10.75,5.43,1.74,14.17,0.01,14.26,-0.23,25.78,-2.65,17.16,5.67
2024-06-26,JINDRILL,Oil & Gas Equipment & Services,Energy,622.3,1804,35.26,1.32,2.92,-40.82,12.7,0.08,3.75,0.22,8.12,-0.75,76.99,-15.55,-2.35,-11.2
2024-06-26,YASHO,Specialty Chemicals,Basic Materials,1963.25,2238,38.63,7.59,3.77,24.81,26.27,0.03,19.66,1.96,11.83,-2.64,-9999999999,20.43,21.26,7.23
2024-06-26,GREENPOWER,Utilities - Independent Power Producers,Utilities,20.56,2017,55.2,2.56,7.44,8.08,13.55,0,4.64,0.96,7.3,-8.02,102.16,-5.69,9.95,2.8
2024-06-26,NITINSPIN,Textile Manufacturing,Consumer Cyclical,358.1,2014,15.31,1.76,0.69,12.31,8.84,0.7,11.47,1.17,12.46,-0.76,36.63,10.78,10.24,8.42
2024-06-26,GOLDIAM,Luxury Goods,Consumer Cyclical,164.9,1762,19.65,2.79,2.92,16.46,12.65,0.73,14.42,0.01,16.86,2.7,26.02,-3.31,-3.51,-2.91
2024-06-26,PIXTRANS,Specialty Industrial Machinery,Industrials,1403.4,1913,23.04,3.88,3.88,13.97,13.78,0.43,16.84,0.09,17.1,0.82,46.65,8.58,5.18,8.39
2024-06-26,SIGACHI,Drug Manufacturers - Specialty & Generic,Healthcare,61.39,2015,39.86,4.69,5.05,156.29,24.23,0.15,13.33,0.33,13.01,4.72,105.32,19.44,10.22,-10.44
2024-06-26,ARMANFIN,Credit Services,Financial Services,2115.3,2217,12.77,2.73,3.6,-7.33,16.65,0,21.36,2.12,9.45,0.23,-2.79,-13.23,15.29,1.23
2024-06-26,MONARCH,Capital Markets,Financial Services,522.1,1769,14.36,5.11,6.81,-12.26,10.47,0.19,35.6,0.33,44.99,0.08,114.59,19.72,-1.43,-4.39
2024-06-26,AMRUTANJAN,Drug Manufacturers - Specialty & Generic,Healthcare,756.1,2185,48.57,7.57,5.19,78.27,32.02,0.61,15.59,0.01,15.41,3.42,13.29,26.13,21.86,8.8
2024-06-26,FMGOETZE,Auto Parts,Consumer Cyclical,445.1,2477,19.52,2.23,1.46,15.5,7.83,0.17,11.43,0.01,12.68,0.76,20.36,23.42,38.19,16.12
2024-06-26,PENIND,Specialty Industrial Machinery,Industrials,170.19,2297,23.35,2.62,0.73,10.22,9.55,0,11.22,0.9,19.34,0.71,119.88,36.48,28.25,17.98
2024-06-26,GEPIL,Engineering & Construction,Industrials,394.1,2650,-15.46,38.5,1.63,15.31,-31.65,0,-248.99,2.36,-113.07,0.25,147.86,73.23,48.41,15.5
2024-06-26,PVSL,Auto & Truck Dealerships,Consumer Cyclical,247.28,1761,23.14,2.7,0.31,22.03,9.14,0,11.65,1.42,14.09,1.24,-9999999999,-9999999999,-0.89,8.15
2024-06-26,JUBLINDS,Specialty Chemicals,Basic Materials,1713.3,2582,92.91,11.02,2.06,34.02,36.62,0,12.01,0.69,32.69,-1.69,220.42,184.65,46.06,62.66
2024-06-26,63MOONS,Software - Application,Technology,374.3,1725,7.75,0.52,3.66,36.57,6.54,0,6.65,0,2,-0.01,74.13,-20.61,-1.91,-1.04
2024-06-26,CANTABIL,Apparel Manufacturing,Consumer Cyclical,239.73,2006,31.54,6.14,3.25,15.83,13.65,0.37,19.06,1.03,15.82,-4.06,15.82,-0.51,14.81,9.24
2024-06-26,RAMCOIND,Building Products & Equipment,Industrials,258.02,2240,21.19,0.55,1.5,16.63,11.99,0.39,2.6,0.06,2.88,-1.18,54.04,18.93,28.37,8.78
2024-06-26,JYOTISTRUC,Specialty Industrial Machinery,Industrials,28.74,2064,72.76,-80.72,4.57,-105.93,140.8,0,-112.88,-74.97,0.45,-0.1,230.34,48.53,37.84,14.05
2024-06-26,VSSL,Steel,Basic Materials,321.5,2619,28.73,3.64,1.58,18.39,15.64,0.62,12.74,0.12,18.68,-3.16,67.06,47.07,51.58,2.32
2024-06-26,HERCULES,Specialty Industrial Machinery,Industrials,566.7,1814,50.41,1.91,10.1,63.96,35.07,0.44,3.8,0.01,2.44,-0.77,115.97,61.34,5.15,17.23
2024-06-26,NSIL,Asset Management,Financial Services,4256.5,2187,38.85,0.17,26.37,53.16,28.67,0,0.45,0,0.51,-1.02,85.38,30.71,27.27,19.4
2024-06-26,HLVLTD,Lodging,Consumer Cyclical,25.68,1693,71.33,3.82,8.5,71.07,42.48,0,5.37,0.07,3.49,0.36,99.07,-4.71,-1.42,-7.29
2024-06-26,SURYODAY,Banks - Regional,Financial Services,191.5,2034,9.42,1.13,1.72,2.18,3.41,0,11.96,1.35,3.67,0.05,9.12,22.29,19.02,-1.77
2024-06-26,TNPL,Paper & Paper Products,Basic Materials,277.69,1922,9.23,0.92,0.41,4.58,4.38,2.88,9.96,0.86,13.4,-0.2,31.23,-7.24,12.58,8.77
2024-06-26,SUBEXLTD,Software - Application,Technology,30.58,1695,-8.81,5.08,5.47,-204.69,-10.55,0,-57.49,0.08,-7.36,-0.03,5.27,-9.93,1.76,4.91
